block_address;float_no;value_little
000CC800;1;-0.0008139829151332378387451172
000CC800;2;-0.0007881532656028866767883301
000CC800;3;-0.0007165464339777827262878418
000CC800;4;-0.0006347363232634961605072021
000CC800;5;-0.0005746186361648142337799072
000CC800;6;-0.0004982742248103022575378418
000CC800;7;-0.0003904252371285110712051392
000CC800;8;-0.0002330818533664569258689880
000CC800;9;-0.0000154412409756332635879517
000CC800;10;0.0002235597348771989345550537
000CC800;11;0.0004560026281978935003280640
000CC800;12;0.0006263355026021599769592285
000CC800;13;0.0007044423837214708328247070
000CC800;14;0.0006987684755586087703704834
000CC800;15;0.0006207847036421298980712891
000CC800;16;0.0005157950799912214279174805
000CC800;17;0.0004024388617835938930511475
000CC800;18;0.0002995969261974096298217773
000CC800;19;0.0002268945827381685376167297
000CC800;20;0.0001716992410365492105484009
000CC800;21;0.0001414564176229760050773621
000CC800;22;0.0001296275877393782138824463
000CC800;23;0.0001357685832772403955459595
000CC800;24;0.0001651352649787440896034241
000CC800;25;0.0001936017215484753251075745
000CC800;26;0.0002143396995961666107177734
000CC800;27;0.0002091532223857939243316650
000CC800;28;0.0001693746453383937478065491
000CC800;29;0.0001071340375347062945365906
000CC800;30;0.0000233930768445134162902832
000CC800;31;-0.0000554288089915644377470016
000CC800;32;-0.0001166552028735168278217316
000CC800;33;-0.0001564550184411928057670593
000CC800;34;-0.0001657898392295464873313904
000CC800;35;-0.0001597266818862408399581909
000CC800;36;-0.0001382242626277729868888855
000CC800;37;-0.0001085579133359715342521667
000CC800;38;-0.0000802503273007459938526154
000CC800;39;-0.0000468374928459525108337402
000CC800;40;-0.0000168979022419080138206482
000CC800;41;0.0000111923354779719375073910
000CC800;42;0.0000307633672491647303104401
000CC800;43;0.0000303185242955805733799934
000CC800;44;0.0000149275492731248959898949
000CC800;45;-0.0000203909712581662461161613
000CC800;46;-0.0000686439743731170892715454
000CC800;47;-0.0001233943621627986431121826
000CC800;48;-0.0001813077105907723307609558
000CC800;49;-0.0002261626068502664566040039
000CC800;50;-0.0002555095416028052568435669
000CC800;51;-0.0002624095650389790534973145
000CC800;52;-0.0002434008783893659710884094
000CC800;53;-0.0002046177542069926857948303
000CC800;54;-0.0001472302101319655776023865
000CC800;55;-0.0000869596988195553421974182
000CC800;56;-0.0000334871619998011738061905
000CC800;57;0.0000096839503385126590728760
000CC800;58;0.0000390894092561211436986923
000CC800;59;0.0000633179952274076640605927
000CC800;60;0.0000844438764033839106559753
000CC800;61;0.0001073309686034917831420898
000CC800;62;0.0001340088929282501339912415
000CC800;63;0.0001552974281366914510726929
000CC800;64;0.0001668156182859092950820923
000CC800;65;0.0001614503562450408935546875
000CC800;66;0.0001408098905812948942184448
000CC800;67;0.0001145484056905843317508698
000CC800;68;0.0000890016381163150072097778
000CC800;69;0.0000746283913031220436096191
000CC800;70;0.0000741869152989238500595093
000CC800;71;0.0000846204784465953707695007
000CC800;72;0.0000995441660052165389060974
000CC800;73;0.0001074644533218815922737122
000CC800;74;0.0001039393828250467777252197
000CC800;75;0.0000878643186297267675399780
000CC800;76;0.0000618562844465486705303192
000CC800;77;0.0000324528773489873856306076
000CC800;78;0.0000023528943984274519607425
000CC800;79;-0.0000252126919804140925407410
000CC800;80;-0.0000473823420179542154073715
000CC800;81;-0.0000689219305058941245079041
000CC800;82;-0.0000838324995129369199275970
000CC800;83;-0.0000977953022811561822891235
000CC800;84;-0.0001030222047120332717895508
000CC800;85;-0.0000984103971859440207481384
000CC800;86;-0.0000938165321713313460350037
000CC800;87;-0.0000374078663298860192298889
000CC800;88;0.0000062410608734353445470333
000CC800;89;-0.0000023888139821792719885707
000CC800;90;0.0000007208511192402511369437
000CC800;91;0.0000001868754537781569524668
000CC800;92;-0.0000006081651235945173539221
000CC800;93;0.0000007537747137575934175402
000CC800;94;-0.0000005604533726000227034092
000CC800;95;0.0000004867989673584816046059
000CC800;96;-0.0000001344561013638667645864
000CC800;97;0.0000001470575199391532805748
000CC800;98;0.0000001184732667525167926215
000CC800;99;0.0000000199137044631925164140
000CC800;100;0.0000001103609648112069407944
000CC800;101;-0.0000000064232295038380016194
000CC800;102;-0.0000000106939515021053921373
000CC800;103;-0.0000000001998982229745038808
000CC800;104;-0.0000000000259306187633256968
000CC800;105;0.0000000000172254936009474946
000CC800;106;0.0000000000008062909064368573
000CC800;107;-0.0000000000000005545569174904
