block_address;float_no;value_little
000AB000;1;0.0006001211586408317089080811
000AB000;2;-0.0015804693102836608886718750
000AB000;3;-0.0029626395553350448608398438
000AB000;4;-0.0041587906889617443084716797
000AB000;5;-0.0041825068183243274688720703
000AB000;6;-0.0037310374900698661804199219
000AB000;7;-0.0018284380203112959861755371
000AB000;8;0.0007571962196379899978637695
000AB000;9;0.0029286395292729139328002930
000AB000;10;0.0052009294740855693817138672
000AB000;11;0.0064602312631905078887939453
000AB000;12;0.0056328997015953063964843750
000AB000;13;0.0027488456107676029205322266
000AB000;14;0.0006325928261503577232360840
000AB000;15;-0.0014977764803916215896606445
000AB000;16;-0.0038110630121082067489624023
000AB000;17;-0.0046258959919214248657226562
000AB000;18;-0.0040032239630818367004394531
000AB000;19;-0.0029325345531105995178222656
000AB000;20;-0.0015422953292727470397949219
000AB000;21;0.0004567399446386843919754028
000AB000;22;0.0021101930178701877593994141
000AB000;23;0.0027701747603714466094970703
000AB000;24;0.0024604699574410915374755859
000AB000;25;0.0017682436155155301094055176
000AB000;26;0.0006994192372076213359832764
000AB000;27;-0.0003009143983945250511169434
000AB000;28;-0.0006594898877665400505065918
000AB000;29;-0.0004140027740504592657089233
000AB000;30;0.0003449461655691266059875488
000AB000;31;0.0012703229440376162528991699
000AB000;32;0.0021677410695701837539672852
000AB000;33;0.0026321371551603078842163086
000AB000;34;0.0025581517256796360015869141
000AB000;35;0.0019670720212161540985107422
000AB000;36;0.0009341890108771622180938721
000AB000;37;-0.0001531739690108224749565125
000AB000;38;-0.0010887907119467854499816895
000AB000;39;-0.0015931308735162019729614258
000AB000;40;-0.0016463277861475944519042969
000AB000;41;-0.0012710365699604153633117676
000AB000;42;-0.0006456539849750697612762451
000AB000;43;-0.0000460422670585103332996368
000AB000;44;0.0003638601338025182485580444
000AB000;45;0.0004001274064648896455764771
000AB000;46;0.0001557161158416420221328735
000AB000;47;-0.0003289237793069332838058472
000AB000;48;-0.0008750726701691746711730957
000AB000;49;-0.0013167723082005977630615234
000AB000;50;-0.0015597658930346369743347168
000AB000;51;-0.0015601203776895999908447266
000AB000;52;-0.0014117322862148284912109375
000AB000;53;-0.0011244696797803044319152832
000AB000;54;-0.0008608279749751091003417969
000AB000;55;-0.0006671327864751219749450684
000AB000;56;-0.0005590041400864720344543457
000AB000;57;-0.0005210126400925219058990479
000AB000;58;-0.0005107860197313129901885986
000AB000;59;-0.0005006904830224812030792236
000AB000;60;-0.0003792913339566439390182495
000AB000;61;-0.0002000327076530084013938904
000AB000;62;0.0000379109333152882754802704
000AB000;63;0.0002868873416446149349212646
000AB000;64;0.0005046044825576245784759521
000AB000;65;0.0006509342929348349571228027
000AB000;66;0.0006843912415206432342529297
000AB000;67;0.0006610836135223507881164551
