block_address;float_no;value_little
000AF800;1;0.0004834655555896461009979248
000AF800;2;0.0004262716684024780988693237
000AF800;3;0.0004553958715405315160751343
000AF800;4;0.0004078222264070063829421997
000AF800;5;0.0003558880707714706659317017
000AF800;6;0.0002913743082899600267410278
000AF800;7;0.0001796239666873589158058167
000AF800;8;0.0002109233755618333816528320
000AF800;9;0.0000495192907692398875951767
000AF800;10;0.0000853370074764825403690338
000AF800;11;-0.0000788057877798564732074738
000AF800;12;-0.0000568969335290603339672089
000AF800;13;-0.0001914897293318063020706177
000AF800;14;-0.0001908762496896088123321533
000AF800;15;-0.0003156755992677062749862671
000AF800;16;-0.0003098108863923698663711548
000AF800;17;-0.0003676569031085819005966187
000AF800;18;-0.0003719708474818617105484009
000AF800;19;-0.0003489201772026717662811279
000AF800;20;-0.0003652163723018020391464233
000AF800;21;-0.0003215653996448963880538940
000AF800;22;-0.0003762103733606636524200439
000AF800;23;-0.0002916806552093476057052612
000AF800;24;-0.0003178718907292932271957397
000AF800;25;-0.0002575334510765969753265381
000AF800;26;-0.0003114614810328930616378784
000AF800;27;-0.0002652559487614780664443970
000AF800;28;-0.0003072827821597456932067871
000AF800;29;-0.0002314349258085712790489197
000AF800;30;-0.0002429333544569090008735657
000AF800;31;-0.0001774073607521131634712219
000AF800;32;-0.0001804972562240436673164368
000AF800;33;-0.0001547135179862380027770996
000AF800;34;-0.0001663003349676728248596191
000AF800;35;-0.0001717223640298470854759216
000AF800;36;-0.0001452364376746118068695068
000AF800;37;-0.0001560378586873412132263184
000AF800;38;-0.0001258126430911943316459656
000AF800;39;-0.0001452905707992613315582275
000AF800;40;-0.0001255677780136466026306152
000AF800;41;-0.0001421018096152693033218384
000AF800;42;-0.0000961334444582462310791016
000AF800;43;-0.0000922445324249565601348877
000AF800;44;-0.0000606294088356662541627884
000AF800;45;-0.0000616400502622127532958984
000AF800;46;-0.0000456401685369201004505157
000AF800;47;-0.0000459174189018085598945618
000AF800;48;-0.0000379623088520020246505737
000AF800;49;-0.0000333973730448633432388306
000AF800;50;-0.0000308602102450095117092133
000AF800;51;-0.0000246396921284031122922897
000AF800;52;-0.0000281187712971586734056473
000AF800;53;-0.0000240054887399310246109962
000AF800;54;-0.0000270529762929072603583336
000AF800;55;-0.0000204448442673310637474060
000AF800;56;-0.0000194060758076375350356102
000AF800;57;-0.0000123333084047771990299225
000AF800;58;-0.0000107490213849814608693123
000AF800;59;-0.0000070433084147225599735975
000AF800;60;-0.0000054233714763540774583817
000AF800;61;-0.0000034909019177575828507543
000AF800;62;-0.0000023414590941683854907751
000AF800;63;-0.0000011466034948170999996364
000AF800;64;-0.0000003043176945993764093146
000AF800;65;0.0000000000049465765684930663
000AF800;66;0.0000000009276279744341309197
000AF800;67;0.0000000042211096840105710726
000AF800;68;-0.0000000169709650776894704904
