block_address;float_no;value_little
0002BC00;1;0.0038904016837477684020996094
0002BC00;2;0.0031057714950293302536010742
0002BC00;3;0.0020756032317876815795898438
0002BC00;4;0.0008239557500928640365600586
0002BC00;5;-0.0001139281885116361081600189
0002BC00;6;-0.0004762869502883404493331909
0002BC00;7;-0.0009157900349237024784088135
0002BC00;8;-0.0017965373117476701736450195
0002BC00;9;-0.0024701328948140144348144531
0002BC00;10;-0.0028134868480265140533447266
0002BC00;11;-0.0030860737897455692291259766
0002BC00;12;-0.0033103211317211389541625977
0002BC00;13;-0.0031955454032868146896362305
0002BC00;14;-0.0028742589056491851806640625
0002BC00;15;-0.0026846537366509437561035156
0002BC00;16;-0.0022610030137002468109130859
0002BC00;17;-0.0017381438519805669784545898
0002BC00;18;-0.0013632883783429861068725586
0002BC00;19;-0.0007146638818085193634033203
0002BC00;20;0.0001096824853448197245597839
0002BC00;21;0.0010032504796981811523437500
0002BC00;22;0.0020786721725016832351684570
0002BC00;23;0.0032023519743233919143676758
0002BC00;24;0.0040919845923781394958496094
0002BC00;25;0.0042090839706361293792724609
0002BC00;26;0.0036153388209640979766845703
0002BC00;27;0.0026903483085334300994873047
0002BC00;28;0.0015532191609963774681091309
0002BC00;29;0.0006012583617120981216430664
0002BC00;30;0.0000943676277529448270797729
0002BC00;31;-0.0000200532977032708004117012
0002BC00;32;0.0001131827084464021027088165
0002BC00;33;0.0004337426798883825540542603
0002BC00;34;0.0008109007612802088260650635
0002BC00;35;0.0009998274035751819610595703
0002BC00;36;0.0009198611951433122158050537
0002BC00;37;0.0005610749940387904644012451
0002BC00;38;0.0001028505575959570705890656
0002BC00;39;-0.0005517093231901526451110840
0002BC00;40;-0.0008857141947373747825622559
0002BC00;41;-0.0006721319514326751232147217
0002BC00;42;-0.0005393425817601382732391357
0002BC00;43;-0.0002093289658660069108009338
0002BC00;44;0.0003703790716826915740966797
0002BC00;45;0.0008025537827052175998687744
0002BC00;46;0.0008269902900792658329010010
0002BC00;47;0.0004716164548881351947784424
0002BC00;48;-0.0001491964940214529633522034
0002BC00;49;-0.0008804642129689455032348633
0002BC00;50;-0.0015765844145789742469787598
0002BC00;51;-0.0021126859355717897415161133
0002BC00;52;-0.0024256606120616197586059570
0002BC00;53;-0.0026449742726981639862060547
0002BC00;54;-0.0025599931832402944564819336
0002BC00;55;-0.0023078282829374074935913086
0002BC00;56;-0.0022786858025938272476196289
0002BC00;57;-0.0024193089921027421951293945
0002BC00;58;-0.0025139518547803163528442383
0002BC00;59;-0.0025756575632840394973754883
0002BC00;60;-0.0026689541991800069808959961
0002BC00;61;-0.0026981718838214874267578125
0002BC00;62;-0.0026578258257359266281127930
0002BC00;63;-0.0026211598888039588928222656
0002BC00;64;-0.0024994355626404285430908203
0002BC00;65;-0.0021910159848630428314208984
0002BC00;66;-0.0020167154725641012191772461
0002BC00;67;-0.0018679357599467039108276367
0002BC00;68;-0.0017071001930162310600280762
0002BC00;69;-0.0017189084319397807121276855
0002BC00;70;-0.0017673514084890484809875488
0002BC00;71;-0.0018752604955807328224182129
0002BC00;72;-0.0019694669172167778015136719
0002BC00;73;-0.0021086381748318672180175781
0002BC00;74;-0.0022626274731010198593139648
0002BC00;75;-0.0021760000381618738174438477
0002BC00;76;-0.0019975227769464254379272461
0002BC00;77;-0.0019272532081231474876403809
0002BC00;78;-0.0017421130323782563209533691
0002BC00;79;-0.0015581588959321379661560059
0002BC00;80;-0.0016597283538430929183959961
0002BC00;81;-0.0019233671482652425765991211
0002BC00;82;-0.0022796189878135919570922852
0002BC00;83;-0.0026847142726182937622070312
0002BC00;84;-0.0030538989230990409851074219
0002BC00;85;-0.0031246356666088104248046875
0002BC00;86;-0.0028371231164783239364624023
0002BC00;87;-0.0024725296534597873687744141
0002BC00;88;-0.0019910023547708988189697266
0002BC00;89;-0.0013471140991896390914916992
0002BC00;90;-0.0007934813038446009159088135
0002BC00;91;-0.0004869749827776104211807251
0002BC00;92;-0.0002673730778042227029800415
0002BC00;93;-0.0001044143791659735143184662
0002BC00;94;-0.0001310359511990100145339966
0002BC00;95;-0.0002238491579191759228706360
0002BC00;96;-0.0002594555553514510393142700
0002BC00;97;-0.0002310830604983493685722351
0002BC00;98;-0.0001712808152660727500915527
0002BC00;99;-0.0000300152005365816876292229
0002BC00;100;0.0001459957275073975324630737
0002BC00;101;0.0002398904325673356652259827
0002BC00;102;0.0004141636309213936328887939
0002BC00;103;0.0007390573155134916305541992
0002BC00;104;0.0010630449978634715080261230
