block_address;float_no;value_little
000B0000;1;0.0013905850937590003013610840
000B0000;2;0.0014107963070273399353027344
000B0000;3;0.0014964252477511763572692871
000B0000;4;0.0018460088176652789115905762
000B0000;5;0.0018217783654108643531799316
000B0000;6;0.0012419039849191904067993164
000B0000;7;0.0002304823137819766998291016
000B0000;8;-0.0008772516157478094100952148
000B0000;9;-0.0018966599600389599800109863
000B0000;10;-0.0027934301178902387619018555
000B0000;11;-0.0035016746260225772857666016
000B0000;12;-0.0043634176254272460937500000
000B0000;13;-0.0053054876625537872314453125
000B0000;14;-0.0057237921282649040222167969
000B0000;15;-0.0056787221692502498626708984
000B0000;16;-0.0060258517041802406311035156
000B0000;17;-0.0064624515362083911895751953
000B0000;18;-0.0063199931755661964416503906
000B0000;19;-0.0064414818771183490753173828
000B0000;20;-0.0067288153804838657379150391
000B0000;21;-0.0065270033665001392364501953
000B0000;22;-0.0062197265215218067169189453
000B0000;23;-0.0059460918419063091278076172
000B0000;24;-0.0054508075118064880371093750
000B0000;25;-0.0048131686635315418243408203
000B0000;26;-0.0044575538486242294311523438
000B0000;27;-0.0042843017727136611938476562
000B0000;28;-0.0036879153922200202941894531
000B0000;29;-0.0031005879864096641540527344
000B0000;30;-0.0028229772578924894332885742
000B0000;31;-0.0022299084812402725219726562
000B0000;32;-0.0013583699474111199378967285
000B0000;33;-0.0005890168249607086181640625
000B0000;34;-0.0000805711606517434120178223
000B0000;35;0.0003926051722373813390731812
000B0000;36;0.0008319749031215906143188477
000B0000;37;0.0011820810614153742790222168
000B0000;38;0.0020003668032586574554443359
000B0000;39;0.0029511186294257640838623047
000B0000;40;0.0034247271250933408737182617
000B0000;41;0.0038587383460253477096557617
000B0000;42;0.0042938822880387306213378906
000B0000;43;0.0043570254929363727569580078
000B0000;44;0.0041198874823749065399169922
000B0000;45;0.0038524281699210405349731445
000B0000;46;0.0036622791085392236709594727
000B0000;47;0.0031666315626353025436401367
000B0000;48;0.0026725691277533769607543945
000B0000;49;0.0028744598384946584701538086
000B0000;50;0.0030215582810342311859130859
000B0000;51;0.0026998636312782764434814453
000B0000;52;0.0024773534387350082397460938
000B0000;53;0.0022167030256241559982299805
000B0000;54;0.0015135149005800485610961914
000B0000;55;0.0008264433126896619796752930
000B0000;56;0.0004655433876905590295791626
000B0000;57;-0.0002544762683100998401641846
000B0000;58;-0.0009920588927343487739562988
000B0000;59;-0.0010789043735712766647338867
000B0000;60;-0.0010089781135320663452148438
000B0000;61;-0.0010127713903784751892089844
000B0000;62;-0.0009628022089600563049316406
000B0000;63;-0.0009770800825208425521850586
000B0000;64;-0.0012882320443168282508850098
000B0000;65;-0.0018421782879158854484558105
000B0000;66;-0.0021456903778016567230224609
000B0000;67;-0.0021294271573424339294433594
000B0000;68;-0.0022180178202688694000244141
000B0000;69;-0.0022524218074977397918701172
000B0000;70;-0.0020394530147314071655273438
000B0000;71;-0.0020274149719625711441040039
000B0000;72;-0.0020772297866642475128173828
000B0000;73;-0.0018924985779449343681335449
000B0000;74;-0.0017137341201305389404296875
000B0000;75;-0.0016639514360576868057250977
000B0000;76;-0.0016672064084559679031372070
000B0000;77;-0.0014046996366232633590698242
000B0000;78;-0.0011642554309219121932983398
000B0000;79;-0.0010087514529004693031311035
000B0000;80;-0.0005860662204213440418243408
000B0000;81;-0.0002981692086905241012573242
000B0000;82;-0.0003583812795113772153854370
000B0000;83;-0.0004355958953965455293655396
000B0000;84;-0.0003262516693212091922760010
000B0000;85;-0.0003838692791759967803955078
000B0000;86;-0.0004668124893214553594589233
000B0000;87;-0.0000861160951899364590644836
000B0000;88;0.0001527590502519160509109497
000B0000;89;0.0000601042193011380732059479
000B0000;90;0.0002293349243700504302978516
000B0000;91;0.0004506556142587214708328247
000B0000;92;0.0003886494669131934642791748
000B0000;93;0.0002807927667163312435150146
000B0000;94;0.0003822905709967017173767090
000B0000;95;0.0004409187240526080131530762
000B0000;96;0.0003982823109254240989685059
000B0000;97;0.0005462999106384813785552979
000B0000;98;0.0006152935093268752098083496
000B0000;99;0.0003566134837456047534942627
000B0000;100;0.0000275829643214819952845573
000B0000;101;-0.0000700729287927970290184021
000B0000;102;-0.0000906740242498926818370819
000B0000;103;-0.0000834765960462391376495361
000B0000;104;0.0002218132431153208017349243
000B0000;105;0.0005518258549273014068603516
000B0000;106;0.0006307317526079714298248291
000B0000;107;0.0006934134871698915958404541
000B0000;108;0.0007387946825474500656127930
000B0000;109;0.0005567018524743616580963135
000B0000;110;0.0002987706975545734167098999
000B0000;111;0.0002367154229432344436645508
000B0000;112;0.0002517331740818917751312256
000B0000;113;0.0001349173544440418481826782
000B0000;114;0.0002010433381656184792518616
000B0000;115;0.0005448758020065724849700928
000B0000;116;0.0006808387697674334049224854
000B0000;117;0.0006823235307820141315460205
000B0000;118;0.0008751293062232434749603271
000B0000;119;0.0009185760281980037689208984
000B0000;120;0.0006709112203679978847503662
000B0000;121;0.0006633597658947110176086426
000B0000;122;0.0008457865333184599876403809
000B0000;123;0.0007049543200992047786712646
000B0000;124;0.0005947999306954443454742432
000B0000;125;0.0007991480524651706218719482
000B0000;126;0.0008728227694518864154815674
000B0000;127;0.0006731415633112192153930664
000B0000;128;0.0005122897564433515071868896
000B0000;129;0.0004217151727061718702316284
000B0000;130;0.0002048134047072380781173706
000B0000;131;0.0000640529760858044028282166
000B0000;132;0.0001196457014884799718856812
000B0000;133;0.0000630057547823525965213776
000B0000;134;-0.0001647623867029324173927307
000B0000;135;-0.0002850788878276944160461426
000B0000;136;-0.0003311378532089293003082275
000B0000;137;-0.0006086616776883602142333984
000B0000;138;-0.0009402044233866035938262939
000B0000;139;-0.0010935543105006217956542969
000B0000;140;-0.0012361251283437013626098633
000B0000;141;-0.0013554062461480498313903809
000B0000;142;-0.0013457924360409379005432129
000B0000;143;-0.0012540860334411263465881348
000B0000;144;-0.0013496358878910541534423828
000B0000;145;-0.0015412028878927230834960938
000B0000;146;-0.0015701445518061518669128418
000B0000;147;-0.0016481139464303851127624512
000B0000;148;-0.0017530798213556408882141113
000B0000;149;-0.0017022792017087340354919434
000B0000;150;-0.0015889754286035895347595215
000B0000;151;-0.0015522399917244911193847656
000B0000;152;-0.0014632932143285870552062988
000B0000;153;-0.0012583789648488163948059082
000B0000;154;-0.0011834246106445789337158203
000B0000;155;-0.0011700720060616731643676758
000B0000;156;-0.0010588123695924878120422363
000B0000;157;-0.0010224663419649004936218262
000B0000;158;-0.0010570744052529335021972656
000B0000;159;-0.0009523796616122126579284668
000B0000;160;-0.0007557317730970680713653564
000B0000;161;-0.0006397613906301558017730713
000B0000;162;-0.0005224253400228917598724365
000B0000;163;-0.0003702386457007378339767456
000B0000;164;-0.0003163429792039096355438232
000B0000;165;-0.0003311121545266360044479370
000B0000;166;-0.0003126800293102860450744629
000B0000;167;-0.0002648661029525101184844971
000B0000;168;-0.0002405262930551543831825256
000B0000;169;-0.0002037055528489872813224792
000B0000;170;-0.0001008927138173021376132965
000B0000;171;-0.0000148892586366855539381504
000B0000;172;-0.0000000371277089072918897728
000B0000;173;0.0000180156075657578185200691
000B0000;174;0.0000272247398243052884936333
000B0000;175;-0.0000104336804724880494177341
