block_address;float_no;value_little
000CFC00;1;-0.0099611394107341766357421875
000CFC00;2;-0.0096889445558190345764160156
000CFC00;3;-0.0093011623248457908630371094
000CFC00;4;-0.0090496214106678962707519531
000CFC00;5;-0.0085769863799214363098144531
000CFC00;6;-0.0079485857859253883361816406
000CFC00;7;-0.0071438858285546302795410156
000CFC00;8;-0.0060389940626919269561767578
000CFC00;9;-0.0048858919180929660797119141
000CFC00;10;-0.0041969940066337585449218750
000CFC00;11;-0.0036862525157630443572998047
000CFC00;12;-0.0028804265893995761871337891
000CFC00;13;-0.0024089016951620578765869141
000CFC00;14;-0.0022992596495896577835083008
000CFC00;15;-0.0019490935374051332473754883
000CFC00;16;-0.0014553174842149019241333008
000CFC00;17;-0.0011315663577988743782043457
000CFC00;18;-0.0008485466241836547851562500
000CFC00;19;-0.0006518253940157592296600342
000CFC00;20;-0.0003184016386512666940689087
000CFC00;21;-0.0002491153718437999486923218
000CFC00;22;-0.0007533553289249539375305176
000CFC00;23;-0.0005063523421995341777801514
000CFC00;24;-0.0000735176508896984159946442
000CFC00;25;-0.0002465840952936559915542603
000CFC00;26;-0.0000234599719988182187080383
000CFC00;27;0.0000857677659951150417327881
000CFC00;28;0.0000472040010208729654550552
000CFC00;29;0.0003662888775579631328582764
000CFC00;30;0.0002241043694084510207176208
000CFC00;31;-0.0003684287657961249351501465
000CFC00;32;-0.0007063829689286649227142334
000CFC00;33;-0.0009925817139446735382080078
000CFC00;34;-0.0014359494671225547790527344
000CFC00;35;-0.0017427378334105014801025391
000CFC00;36;-0.0020816519390791654586791992
000CFC00;37;-0.0026133810169994831085205078
000CFC00;38;-0.0030358121730387210845947266
000CFC00;39;-0.0031914771534502506256103516
000CFC00;40;-0.0034864477347582578659057617
000CFC00;41;-0.0039158896543085575103759766
000CFC00;42;-0.0042274612933397293090820312
000CFC00;43;-0.0042160525918006896972656250
000CFC00;44;-0.0042347526177763938903808594
000CFC00;45;-0.0048634917475283145904541016
000CFC00;46;-0.0053462446667253971099853516
000CFC00;47;-0.0057759787887334823608398438
000CFC00;48;-0.0064724306575953960418701172
000CFC00;49;-0.0072867106646299362182617188
000CFC00;50;-0.0081724850460886955261230469
000CFC00;51;-0.0085172615945339202880859375
000CFC00;52;-0.0087558561936020851135253906
000CFC00;53;-0.0093484520912170410156250000
000CFC00;54;-0.0094866231083869934082031250
000CFC00;55;-0.0093576982617378234863281250
000CFC00;56;-0.0095191942527890205383300781
000CFC00;57;-0.0094940429553389549255371094
000CFC00;58;-0.0092851985245943069458007812
000CFC00;59;-0.0088946875184774398803710938
000CFC00;60;-0.0088056251406669616699218750
000CFC00;61;-0.0090415980666875839233398438
000CFC00;62;-0.0089131612330675125122070312
000CFC00;63;-0.0087468884885311126708984375
000CFC00;64;-0.0086736986413598060607910156
000CFC00;65;-0.0085348552092909812927246094
000CFC00;66;-0.0083272838965058326721191406
000CFC00;67;-0.0080909570679068565368652344
000CFC00;68;-0.0076247076503932476043701172
000CFC00;69;-0.0069774580188095569610595703
000CFC00;70;-0.0065358174033463001251220703
000CFC00;71;-0.0063298195600509643554687500
000CFC00;72;-0.0059436494484543800354003906
000CFC00;73;-0.0051924218423664569854736328
000CFC00;74;-0.0046261786483228206634521484
000CFC00;75;-0.0042539834976196289062500000
000CFC00;76;-0.0036365611013025045394897461
000CFC00;77;-0.0030957972630858421325683594
000CFC00;78;-0.0027533764950931072235107422
000CFC00;79;-0.0022269231267273426055908203
000CFC00;80;-0.0015614624135196208953857422
000CFC00;81;-0.0008241237956099212169647217
000CFC00;82;-0.0001396602165186777710914612
000CFC00;83;0.0003718746884260326623916626
000CFC00;84;0.0009354696376249194145202637
000CFC00;85;0.0014480417594313621520996094
000CFC00;86;0.0015979385934770107269287109
000CFC00;87;0.0017602305160835385322570801
000CFC00;88;0.0021626560483127832412719727
000CFC00;89;0.0023524297866970300674438477
000CFC00;90;0.0024287116248160600662231445
000CFC00;91;0.0025319445412606000900268555
000CFC00;92;0.0025083003565669059753417969
000CFC00;93;0.0025208031293004751205444336
000CFC00;94;0.0025245819706469774246215820
000CFC00;95;0.0024758263025432825088500977
000CFC00;96;0.0023223152384161949157714844
000CFC00;97;0.0020198840647935867309570312
000CFC00;98;0.0018301947275176644325256348
000CFC00;99;0.0017159415874630212783813477
000CFC00;100;0.0016329070786014199256896973
000CFC00;101;0.0015563697088509798049926758
000CFC00;102;0.0012548541417345404624938965
000CFC00;103;0.0009076911373995244503021240
000CFC00;104;0.0006119612953625619411468506
000CFC00;105;0.0002510720805730670690536499
000CFC00;106;-0.0001359747257083654403686523
000CFC00;107;-0.0004036730679217725992202759
000CFC00;108;-0.0006093695410527288913726807
000CFC00;109;-0.0011419507209211587905883789
000CFC00;110;-0.0017429426079615950584411621
000CFC00;111;-0.0020541034173220396041870117
000CFC00;112;-0.0022598395589739084243774414
000CFC00;113;-0.0024309821892529726028442383
000CFC00;114;-0.0028166077099740505218505859
000CFC00;115;-0.0031467434018850326538085938
000CFC00;116;-0.0030927730258554220199584961
000CFC00;117;-0.0032275430858135223388671875
000CFC00;118;-0.0035785543732345104217529297
000CFC00;119;-0.0037567857652902603149414062
000CFC00;120;-0.0037187407724559307098388672
000CFC00;121;-0.0037393427919596433639526367
000CFC00;122;-0.0037534532602876424789428711
000CFC00;123;-0.0034653714392334222793579102
000CFC00;124;-0.0031828454229980707168579102
000CFC00;125;-0.0030019630212336778640747070
000CFC00;126;-0.0027979547157883644104003906
000CFC00;127;-0.0025930344127118587493896484
000CFC00;128;-0.0020940646063536405563354492
000CFC00;129;-0.0014382243389263749122619629
000CFC00;130;-0.0009872876107692718505859375
000CFC00;131;-0.0005137722473591566085815430
000CFC00;132;-0.0000624618551228195428848267
000CFC00;133;0.0003755573416128754615783691
000CFC00;134;0.0008455480565316975116729736
000CFC00;135;0.0011045465944334864616394043
000CFC00;136;0.0014261549804359674453735352
000CFC00;137;0.0018881488358601927757263184
000CFC00;138;0.0022838686127215623855590820
000CFC00;139;0.0025870210956782102584838867
000CFC00;140;0.0026979255490005016326904297
000CFC00;141;0.0028440302703529596328735352
000CFC00;142;0.0031956846360117197036743164
000CFC00;143;0.0035697359126061201095581055
000CFC00;144;0.0038750460371375083923339844
000CFC00;145;0.0040264548733830451965332031
000CFC00;146;0.0041701216250658035278320312
000CFC00;147;0.0044045173563063144683837891
000CFC00;148;0.0045022270642220973968505859
000CFC00;149;0.0045438618399202823638916016
000CFC00;150;0.0045699649490416049957275391
000CFC00;151;0.0044835116714239120483398438
000CFC00;152;0.0043782931752502918243408203
000CFC00;153;0.0042421096004545688629150391
000CFC00;154;0.0040354998782277107238769531
000CFC00;155;0.0037720766849815845489501953
000CFC00;156;0.0034915315918624401092529297
000CFC00;157;0.0031930136028677225112915039
000CFC00;158;0.0029517835937440395355224609
000CFC00;159;0.0028193765319883823394775391
